,year,hregion,spc,total,pop,den
1727,2022,เขตสุขภาพที่ 13,Surgery,829.0,5494932,15.086628915517062
1728,2022,เขตสุขภาพที่ 2,Anesthesiology,51.0,3526621,1.4461434897597445
1729,2022,เขตสุขภาพที่ 2,Emergency Medicine,25.0,3526621,0.7088938675292865
1730,2022,เขตสุขภาพที่ 2,Family Medicine,110.0,3526621,3.1191330171288607
1731,2022,เขตสุขภาพที่ 2,General Practitioner,252.0,3526621,7.145650184695208
1732,2022,เขตสุขภาพที่ 2,Gynecology,88.0,3526621,2.4953064137030885
1733,2022,เขตสุขภาพที่ 2,Internal Medicine,222.0,3526621,6.294977543660064
1734,2022,เขตสุขภาพที่ 2,Neurosurgery,14.0,3526621,0.39698056581640045
1735,2022,เขตสุขภาพที่ 2,Ophthalmology,44.0,3526621,1.2476532068515442
1736,2022,เขตสุขภาพที่ 2,Orthopedic,75.0,3526621,2.1266816025878597
1737,2022,เขตสุขภาพที่ 2,Otolaryngology,46.0,3526621,1.3043647162538872
1738,2022,เขตสุขภาพที่ 2,Pathology,35.0,3526621,0.9924514145410012
1739,2022,เขตสุขภาพที่ 2,Pediatrics,112.0,3526621,3.1758445265312036
1740,2022,เขตสุขภาพที่ 2,Physician,1477.0,3526621,41.881449693630245
1741,2022,เขตสุขภาพที่ 2,Preventive Medicine,30.0,3526621,0.8506726410351438
1742,2022,เขตสุขภาพที่ 2,Psychiatry,42.0,3526621,1.1909416974492013
1743,2022,เขตสุขภาพที่ 2,Radiology,63.0,3526621,1.786412546173802
1744,2022,เขตสุขภาพที่ 2,Rehabilitation Medicine,20.0,3526621,0.5671150940234292
1745,2022,เขตสุขภาพที่ 2,Surgery,112.0,3526621,3.1758445265312036
1746,2022,เขตสุขภาพที่ 3,Anesthesiology,39.0,2905701,1.3421890277079438
1747,2022,เขตสุขภาพที่ 3,Emergency Medicine,26.0,2905701,0.8947926851386293
1748,2022,เขตสุขภาพที่ 3,Family Medicine,117.0,2905701,4.026567083123831
1749,2022,เขตสุขภาพที่ 3,General Practitioner,265.0,2905701,9.120002367759106
1750,2022,เขตสุขภาพที่ 3,Gynecology,41.0,2905701,1.411019234257069
1751,2022,เขตสุขภาพที่ 3,Internal Medicine,143.0,2905701,4.921359768262461
1752,2022,เขตสุขภาพที่ 3,Neurosurgery,11.0,2905701,0.3785661360201893
1753,2022,เขตสุขภาพที่ 3,Ophthalmology,22.0,2905701,0.7571322720403786
1754,2022,เขตสุขภาพที่ 3,Orthopedic,47.0,2905701,1.6175098539044452
1755,2022,เขตสุขภาพที่ 3,Otolaryngology,19.0,2905701,0.6538869622166906
1756,2022,เขตสุขภาพที่ 3,Pathology,10.0,2905701,0.34415103274562664
1757,2022,เขตสุขภาพที่ 3,Pediatrics,76.0,2905701,2.6155478488667625
1758,2022,เขตสุขภาพที่ 3,Physician,1020.0,2905701,35.10340534005392
1759,2022,เขตสุขภาพที่ 3,Preventive Medicine,16.0,2905701,0.5506416523930027
1760,2022,เขตสุขภาพที่ 3,Psychiatry,25.0,2905701,0.8603775818640665
1761,2022,เขตสุขภาพที่ 3,Radiology,33.0,2905701,1.1356984080605679
1762,2022,เขตสุขภาพที่ 3,Rehabilitation Medicine,11.0,2905701,0.3785661360201893
1763,2022,เขตสุขภาพที่ 3,Surgery,66.0,2905701,2.2713968161211358
1764,2022,เขตสุขภาพที่ 4,Anesthesiology,95.0,5427530,1.750335788102507
1765,2022,เขตสุขภาพที่ 4,Emergency Medicine,89.0,5427530,1.6397882646434012
1766,2022,เขตสุขภาพที่ 4,Family Medicine,176.0,5427530,3.242727354800434
1767,2022,เขตสุขภาพที่ 4,General Practitioner,434.0,5427530,7.996270863541979
1768,2022,เขตสุขภาพที่ 4,Gynecology,175.0,5427530,3.2243027675572495
1769,2022,เขตสุขภาพที่ 4,Internal Medicine,515.0,5427530,9.488662430239906
1770,2022,เขตสุขภาพที่ 4,Neurosurgery,28.0,5427530,0.5158884428091599
1771,2022,เขตสุขภาพที่ 4,Ophthalmology,124.0,5427530,2.284648818154851
1772,2022,เขตสุขภาพที่ 4,Orthopedic,203.0,5427530,3.7401912103664094
1773,2022,เขตสุขภาพที่ 4,Otolaryngology,63.0,5427530,1.16074899632061
1774,2022,เขตสุขภาพที่ 4,Pathology,49.0,5427530,0.90280477491603
1775,2022,เขตสุขภาพที่ 4,Pediatrics,221.0,5427530,4.071833780743726
1776,2022,เขตสุขภาพที่ 4,Physician,2629.0,5427530,48.438239862331486
1777,2022,เขตสุขภาพที่ 4,Preventive Medicine,46.0,5427530,0.8475310131864771
1778,2022,เขตสุขภาพที่ 4,Psychiatry,95.0,5427530,1.750335788102507
1779,2022,เขตสุขภาพที่ 4,Radiology,125.0,5427530,2.3030734053980355
1780,2022,เขตสุขภาพที่ 4,Rehabilitation Medicine,53.0,5427530,0.976503123888767
1781,2022,เขตสุขภาพที่ 4,Surgery,235.0,5427530,4.3297780021483065
1782,2022,เขตสุขภาพที่ 5,Anesthesiology,119.0,5327796,2.233569003017383
1783,2022,เขตสุขภาพที่ 5,Emergency Medicine,64.0,5327796,1.2012471949001051
1784,2022,เขตสุขภาพที่ 5,Family Medicine,96.0,5327796,1.8018707923501576
1785,2022,เขตสุขภาพที่ 5,General Practitioner,606.0,5327796,11.37430937671037
1786,2022,เขตสุขภาพที่ 5,Gynecology,179.0,5327796,3.3597382482362312
1787,2022,เขตสุขภาพที่ 5,Internal Medicine,441.0,5327796,8.277343952358537
1788,2022,เขตสุขภาพที่ 5,Neurosurgery,33.0,5327796,0.6193930848703667
1789,2022,เขตสุขภาพที่ 5,Ophthalmology,135.0,5327796,2.5338808017424093
1790,2022,เขตสุขภาพที่ 5,Orthopedic,193.0,5327796,3.6225110721206293
1791,2022,เขตสุขภาพที่ 5,Otolaryngology,68.0,5327796,1.2763251445813617
1792,2022,เขตสุขภาพที่ 5,Pathology,30.0,5327796,0.5630846226094243
1793,2022,เขตสุขภาพที่ 5,Pediatrics,189.0,5327796,3.5474331224393727
1794,2022,เขตสุขภาพที่ 5,Physician,2488.0,5327796,46.698484701741585
1795,2022,เขตสุขภาพที่ 5,Preventive Medicine,38.0,5327796,0.7132405219719373
1796,2022,เขตสุขภาพที่ 5,Psychiatry,58.0,5327796,1.0886302703782202
1797,2022,เขตสุขภาพที่ 5,Radiology,107.0,5327796,2.008335153973613
1798,2022,เขตสุขภาพที่ 5,Rehabilitation Medicine,47.0,5327796,0.8821659087547646
1799,2022,เขตสุขภาพที่ 5,Surgery,241.0,5327796,4.523446468295708
1800,2022,เขตสุขภาพที่ 6,Anesthesiology,94.0,6265604,1.5002544048426936
1801,2022,เขตสุขภาพที่ 6,Emergency Medicine,64.0,6265604,1.0214498075524723
1802,2022,เขตสุขภาพที่ 6,Family Medicine,127.0,6265604,2.026939461861937
1803,2022,เขตสุขภาพที่ 6,General Practitioner,482.0,6265604,7.692793863129556
1804,2022,เขตสุขภาพที่ 6,Gynecology,152.0,6265604,2.4259432929371214
1805,2022,เขตสุขภาพที่ 6,Internal Medicine,386.0,6265604,6.160619151800848
1806,2022,เขตสุขภาพที่ 6,Neurosurgery,30.0,6265604,0.47880459729022135
1807,2022,เขตสุขภาพที่ 6,Ophthalmology,80.0,6265604,1.2768122594405904
1808,2022,เขตสุขภาพที่ 6,Orthopedic,163.0,6265604,2.601504978610203
1809,2022,เขตสุขภาพที่ 6,Otolaryngology,60.0,6265604,0.9576091945804427
1810,2022,เขตสุขภาพที่ 6,Pathology,37.0,6265604,0.590525669991273
1811,2022,เขตสุขภาพที่ 6,Pediatrics,172.0,6265604,2.7451463577972692
1812,2022,เขตสุขภาพที่ 6,Physician,2384.0,6265604,38.04900533132959
1813,2022,เขตสุขภาพที่ 6,Preventive Medicine,54.0,6265604,0.8618482751223985
1814,2022,เขตสุขภาพที่ 6,Psychiatry,61.0,6265604,0.9735693478234501
1815,2022,เขตสุขภาพที่ 6,Radiology,86.0,6265604,1.3725731788986346
1816,2022,เขตสุขภาพที่ 6,Rehabilitation Medicine,33.0,6265604,0.5266850570192435
1817,2022,เขตสุขภาพที่ 6,Surgery,207.0,6265604,3.3037517213025276
1818,2022,เขตสุขภาพที่ 7,Anesthesiology,88.0,4992478,1.7626517332675278
1819,2022,เขตสุขภาพที่ 7,Emergency Medicine,50.0,4992478,1.0015066666292771
1820,2022,เขตสุขภาพที่ 7,Family Medicine,149.0,4992478,2.9844898665552457
1821,2022,เขตสุขภาพที่ 7,General Practitioner,445.0,4992478,8.913409333000565
1822,2022,เขตสุขภาพที่ 7,Gynecology,124.0,4992478,2.483736533240607
1823,2022,เขตสุขภาพที่ 7,Internal Medicine,272.0,4992478,5.448196266463268
1824,2022,เขตสุขภาพที่ 7,Neurosurgery,16.0,4992478,0.32048213332136866
1825,2022,เขตสุขภาพที่ 7,Ophthalmology,56.0,4992478,1.1216874666247905
1826,2022,เขตสุขภาพที่ 7,Orthopedic,108.0,4992478,2.1632543999192384
1827,2022,เขตสุขภาพที่ 7,Otolaryngology,50.0,4992478,1.0015066666292771
1828,2022,เขตสุขภาพที่ 7,Pathology,33.0,4992478,0.6609943999753229
1829,2022,เขตสุขภาพที่ 7,Pediatrics,145.0,4992478,2.9043693332249036
1830,2022,เขตสุขภาพที่ 7,Physician,2390.0,4992478,47.87201866487945
1831,2022,เขตสุขภาพที่ 7,Preventive Medicine,46.0,4992478,0.9213861332989349
1832,2022,เขตสุขภาพที่ 7,Psychiatry,42.0,4992478,0.8412655999685927
1833,2022,เขตสุขภาพที่ 7,Radiology,78.0,4992478,1.5623503999416724
1834,2022,เขตสุขภาพที่ 7,Rehabilitation Medicine,27.0,4992478,0.5408135999798096
1835,2022,เขตสุขภาพที่ 7,Surgery,169.0,4992478,3.3850925332069566
1836,2022,เขตสุขภาพที่ 8,Anesthesiology,48.0,5508027,0.8714554231487972
1837,2022,เขตสุขภาพที่ 8,Emergency Medicine,28.0,5508027,0.5083489968367984
1838,2022,เขตสุขภาพที่ 8,Family Medicine,96.0,5508027,1.7429108462975944
1839,2022,เขตสุขภาพที่ 8,General Practitioner,488.0,5508027,8.859796802012772
1840,2022,เขตสุขภาพที่ 8,Gynecology,99.0,5508027,1.7973768102443943
1841,2022,เขตสุขภาพที่ 8,Internal Medicine,231.0,5508027,4.193879223903586
1842,2022,เขตสุขภาพที่ 8,Neurosurgery,15.0,5508027,0.2723298197339991
1843,2022,เขตสุขภาพที่ 8,Ophthalmology,35.0,5508027,0.635436246045998
1844,2022,เขตสุขภาพที่ 8,Orthopedic,84.0,5508027,1.5250469905103952
1845,2022,เขตสุขภาพที่ 8,Otolaryngology,28.0,5508027,0.5083489968367984
1846,2022,เขตสุขภาพที่ 8,Pathology,11.0,5508027,0.19970853447159936
1847,2022,เขตสุขภาพที่ 8,Pediatrics,93.0,5508027,1.6884448823507947
1848,2022,เขตสุขภาพที่ 8,Physician,1520.0,5508027,27.596088399711913
1849,2022,เขตสุขภาพที่ 8,Preventive Medicine,30.0,5508027,0.5446596394679982
1850,2022,เขตสุขภาพที่ 8,Psychiatry,20.0,5508027,0.36310642631199885
1851,2022,เขตสุขภาพที่ 8,Radiology,51.0,5508027,0.925921387095597
1852,2022,เขตสุขภาพที่ 8,Rehabilitation Medicine,12.0,5508027,0.2178638557871993
1853,2022,เขตสุขภาพที่ 8,Surgery,130.0,5508027,2.3601917710279925
1854,2022,เขตสุขภาพที่ 9,Anesthesiology,63.0,6697808,0.9406062401310995
1855,2022,เขตสุขภาพที่ 9,Emergency Medicine,37.0,6697808,0.5524195378547727
1856,2022,เขตสุขภาพที่ 9,Family Medicine,166.0,6697808,2.478422791456548
1857,2022,เขตสุขภาพที่ 9,General Practitioner,546.0,6697808,8.151920747802862
1858,2022,เขตสุขภาพที่ 9,Gynecology,126.0,6697808,1.881212480262199
1859,2022,เขตสุขภาพที่ 9,Internal Medicine,284.0,6697808,4.2401932094798775
1860,2022,เขตสุขภาพที่ 9,Neurosurgery,19.0,6697808,0.28367489781731575
1861,2022,เขตสุขภาพที่ 9,Ophthalmology,45.0,6697808,0.6718616000936425
1862,2022,เขตสุขภาพที่ 9,Orthopedic,110.0,6697808,1.6423283557844595
1863,2022,เขตสุขภาพที่ 9,Otolaryngology,50.0,6697808,0.7465128889929361
1864,2022,เขตสุขภาพที่ 9,Pathology,37.0,6697808,0.5524195378547727
1865,2022,เขตสุขภาพที่ 9,Pediatrics,161.0,6697808,2.4037715025572544
1866,2022,เขตสุขภาพที่ 9,Physician,2244.0,6697808,33.50349845800297
1867,2022,เขตสุขภาพที่ 9,Preventive Medicine,56.0,6697808,0.8360944356720885
1868,2022,เขตสุขภาพที่ 9,Psychiatry,39.0,6697808,0.5822800534144902
1869,2022,เขตสุขภาพที่ 9,Radiology,66.0,6697808,0.9853970134706757
1870,2022,เขตสุขภาพที่ 9,Rehabilitation Medicine,26.0,6697808,0.3881867022763268
1871,2022,เขตสุขภาพที่ 9,Surgery,171.0,6697808,2.5530740803558416
1872,2023,เขตสุขภาพที่ 1,Anesthesiology,117.0,5850954,1.9996738993333394
1873,2023,เขตสุขภาพที่ 1,Emergency Medicine,75.0,5850954,1.281842243162397
1874,2023,เขตสุขภาพที่ 1,Family Medicine,238.0,5850954,4.0677127183020065
1875,2023,เขตสุขภาพที่ 1,General Practitioner,514.0,5850954,8.784892173139628
1876,2023,เขตสุขภาพที่ 1,Gynecology,166.0,5850954,2.8371441648661055
1877,2023,เขตสุขภาพที่ 1,Internal Medicine,381.0,5850954,6.511758595264977
1878,2023,เขตสุขภาพที่ 1,Neurosurgery,40.0,5850954,0.6836491963532785
1879,2023,เขตสุขภาพที่ 1,Ophthalmology,73.0,5850954,1.2476597833447332
1880,2023,เขตสุขภาพที่ 1,Orthopedic,115.0,5850954,1.9654914395156755
1881,2023,เขตสุขภาพที่ 1,Otolaryngology,55.0,5850954,0.9400176449857579
1882,2023,เขตสุขภาพที่ 1,Pathology,74.0,5850954,1.264751013253565
1883,2023,เขตสุขภาพที่ 1,Pediatrics,195.0,5850954,3.3327898322222325
1884,2023,เขตสุขภาพที่ 1,Physician,2768.0,5850954,47.30852438764687
1885,2023,เขตสุขภาพที่ 1,Preventive Medicine,72.0,5850954,1.2305685534359012
1886,2023,เขตสุขภาพที่ 1,Psychiatry,88.0,5850954,1.5040282319772125
1887,2023,เขตสุขภาพที่ 1,Radiology,128.0,5850954,2.187677428330491
1888,2023,เขตสุขภาพที่ 1,Rehabilitation Medicine,40.0,5850954,0.6836491963532785
1889,2023,เขตสุขภาพที่ 1,Surgery,229.0,5850954,3.9138916491225193
1890,2023,เขตสุขภาพที่ 10,Anesthesiology,45.0,4574551,0.9837031000419494
1891,2023,เขตสุขภาพที่ 10,Emergency Medicine,30.0,4574551,0.6558020666946329
1892,2023,เขตสุขภาพที่ 10,Family Medicine,102.0,4574551,2.229727026761752
1893,2023,เขตสุขภาพที่ 10,General Practitioner,443.0,4574551,9.684010518190746
1894,2023,เขตสุขภาพที่ 10,Gynecology,72.0,4574551,1.573924960067119
1895,2023,เขตสุขภาพที่ 10,Internal Medicine,173.0,4574551,3.78179191793905
1896,2023,เขตสุขภาพที่ 10,Neurosurgery,10.0,4574551,0.218600688898211
1897,2023,เขตสุขภาพที่ 10,Ophthalmology,41.0,4574551,0.896262824482665
1898,2023,เขตสุขภาพที่ 10,Orthopedic,61.0,4574551,1.333464202279087
1899,2023,เขตสุขภาพที่ 10,Otolaryngology,31.0,4574551,0.677662135584454
1900,2023,เขตสุขภาพที่ 10,Pathology,11.0,4574551,0.24046075778803208
1901,2023,เขตสุขภาพที่ 10,Pediatrics,86.0,4574551,1.8799659245246145
1902,2023,เขตสุขภาพที่ 10,Physician,1472.0,4574551,32.17802140581666
1903,2023,เขตสุขภาพที่ 10,Preventive Medicine,24.0,4574551,0.5246416533557063
1904,2023,เขตสุขภาพที่ 10,Psychiatry,21.0,4574551,0.45906144668624305
1905,2023,เขตสุขภาพที่ 10,Radiology,45.0,4574551,0.9837031000419494
1906,2023,เขตสุขภาพที่ 10,Rehabilitation Medicine,10.0,4574551,0.218600688898211
1907,2023,เขตสุขภาพที่ 10,Surgery,107.0,4574551,2.3390273712108574
1908,2023,เขตสุขภาพที่ 11,Anesthesiology,66.0,4491746,1.4693618027377329
1909,2023,เขตสุขภาพที่ 11,Emergency Medicine,61.0,4491746,1.3580465146515408
1910,2023,เขตสุขภาพที่ 11,Family Medicine,100.0,4491746,2.2263057617238373
1911,2023,เขตสุขภาพที่ 11,General Practitioner,394.0,4491746,8.77164470119192
1912,2023,เขตสุขภาพที่ 11,Gynecology,116.0,4491746,2.5825146835996518
1913,2023,เขตสุขภาพที่ 11,Internal Medicine,265.0,4491746,5.899710268568169
1914,2023,เขตสุขภาพที่ 11,Neurosurgery,20.0,4491746,0.4452611523447675
1915,2023,เขตสุขภาพที่ 11,Ophthalmology,54.0,4491746,1.2022051113308723
1916,2023,เขตสุขภาพที่ 11,Orthopedic,109.0,4491746,2.4266732802789828
1917,2023,เขตสุขภาพที่ 11,Otolaryngology,51.0,4491746,1.1354159384791571
1918,2023,เขตสุขภาพที่ 11,Pathology,27.0,4491746,0.6011025556654361
1919,2023,เขตสุขภาพที่ 11,Pediatrics,139.0,4491746,3.0945650087961343
1920,2023,เขตสุขภาพที่ 11,Physician,1838.0,4491746,40.91949990048413
1921,2023,เขตสุขภาพที่ 11,Preventive Medicine,39.0,4491746,0.8682592470722966
1922,2023,เขตสุขภาพที่ 11,Psychiatry,61.0,4491746,1.3580465146515408
1923,2023,เขตสุขภาพที่ 11,Radiology,83.0,4491746,1.847833782230785
1924,2023,เขตสุขภาพที่ 11,Rehabilitation Medicine,28.0,4491746,0.6233656132826745
1925,2023,เขตสุขภาพที่ 11,Surgery,159.0,4491746,3.5398261611409017
1926,2023,เขตสุขภาพที่ 12,Anesthesiology,55.0,5021229,1.095349365663267
1927,2023,เขตสุขภาพที่ 12,Emergency Medicine,39.0,5021229,0.7767022774703165
1928,2023,เขตสุขภาพที่ 12,Family Medicine,154.0,5021229,3.0669782238571472
1929,2023,เขตสุขภาพที่ 12,General Practitioner,512.0,5021229,10.196706822174411
1930,2023,เขตสุขภาพที่ 12,Gynecology,111.0,5021229,2.210614174338593
1931,2023,เขตสุขภาพที่ 12,Internal Medicine,261.0,5021229,5.197930626147502
1932,2023,เขตสุขภาพที่ 12,Neurosurgery,29.0,5021229,0.5775478473497225
1933,2023,เขตสุขภาพที่ 12,Ophthalmology,66.0,5021229,1.3144192387959202
1934,2023,เขตสุขภาพที่ 12,Orthopedic,92.0,5021229,1.8322207571094646
1935,2023,เขตสุขภาพที่ 12,Otolaryngology,57.0,5021229,1.1351802516873857
1936,2023,เขตสุขภาพที่ 12,Pathology,30.0,5021229,0.5974632903617819
1937,2023,เขตสุขภาพที่ 12,Pediatrics,148.0,5021229,2.947485565784791
1938,2023,เขตสุขภาพที่ 12,Physician,2357.0,5021229,46.940699179424
1939,2023,เขตสุขภาพที่ 12,Preventive Medicine,50.0,5021229,0.9957721506029699
1940,2023,เขตสุขภาพที่ 12,Psychiatry,45.0,5021229,0.8961949355426728
1941,2023,เขตสุขภาพที่ 12,Radiology,89.0,5021229,1.7724744280732863
1942,2023,เขตสุขภาพที่ 12,Rehabilitation Medicine,35.0,5021229,0.6970405054220788
1943,2023,เขตสุขภาพที่ 12,Surgery,162.0,5021229,3.2263017679536223
1944,2023,เขตสุขภาพที่ 13,Anesthesiology,451.0,5471588,8.242579667913594
1945,2023,เขตสุขภาพที่ 13,Emergency Medicine,110.0,5471588,2.010385284856974
1946,2023,เขตสุขภาพที่ 13,Family Medicine,191.0,5471588,3.4907599037062003
1947,2023,เขตสุขภาพที่ 13,General Practitioner,293.0,5471588,5.354935349664485
1948,2023,เขตสุขภาพที่ 13,Gynecology,370.0,5471588,6.762205049064367
1949,2023,เขตสุขภาพที่ 13,Internal Medicine,1348.0,5471588,24.6363578544291
1950,2023,เขตสุขภาพที่ 13,Neurosurgery,108.0,5471588,1.9738328251323016
1951,2023,เขตสุขภาพที่ 13,Ophthalmology,299.0,5471588,5.464592728838502
1952,2023,เขตสุขภาพที่ 13,Orthopedic,287.0,5471588,5.245277970490468
1953,2023,เขตสุขภาพที่ 13,Otolaryngology,233.0,5471588,4.258361557924317
1954,2023,เขตสุขภาพที่ 13,Pathology,209.0,5471588,3.8197320412282503
1955,2023,เขตสุขภาพที่ 13,Pediatrics,570.0,5471588,10.417451021531592
1956,2023,เขตสุขภาพที่ 13,Physician,8097.0,5471588,147.9826331953356
1957,2023,เขตสุขภาพที่ 13,Preventive Medicine,52.0,5471588,0.9503639528414786
1958,2023,เขตสุขภาพที่ 13,Psychiatry,228.0,5471588,4.166980408612637
1959,2023,เขตสุขภาพที่ 13,Radiology,475.0,5471588,8.68120918460966
1960,2023,เขตสุขภาพที่ 13,Rehabilitation Medicine,110.0,5471588,2.010385284856974
1961,2023,เขตสุขภาพที่ 13,Surgery,657.0,5471588,12.007483019554835
1962,2023,เขตสุขภาพที่ 2,Anesthesiology,47.0,3518359,1.33585003690641
1963,2023,เขตสุขภาพที่ 2,Emergency Medicine,30.0,3518359,0.8526702363232405
1964,2023,เขตสุขภาพที่ 2,Family Medicine,105.0,3518359,2.9843458271313414
1965,2023,เขตสุขภาพที่ 2,General Practitioner,248.0,3518359,7.04874062027212
1966,2023,เขตสุขภาพที่ 2,Gynecology,85.0,3518359,2.415899002915848
1967,2023,เขตสุขภาพที่ 2,Internal Medicine,216.0,3518359,6.139225701527331
1968,2023,เขตสุขภาพที่ 2,Neurosurgery,14.0,3518359,0.39791277695084554
1969,2023,เขตสุขภาพที่ 2,Ophthalmology,39.0,3518359,1.1084713072202126
1970,2023,เขตสุขภาพที่ 2,Orthopedic,70.0,3518359,1.9895638847542276
1971,2023,เขตสุขภาพที่ 2,Otolaryngology,41.0,3518359,1.165315989641762
1972,2023,เขตสุขภาพที่ 2,Pathology,35.0,3518359,0.9947819423771138
1973,2023,เขตสุขภาพที่ 2,Pediatrics,115.0,3518359,3.2685692392390884
1974,2023,เขตสุขภาพที่ 2,Physician,1576.0,3518359,44.7936097481809
1975,2023,เขตสุขภาพที่ 2,Preventive Medicine,29.0,3518359,0.8242478951124658
1976,2023,เขตสุขภาพที่ 2,Psychiatry,42.0,3518359,1.1937383308525367
1977,2023,เขตสุขภาพที่ 2,Radiology,63.0,3518359,1.7906074962788048
1978,2023,เขตสุขภาพที่ 2,Rehabilitation Medicine,20.0,3518359,0.5684468242154936
1979,2023,เขตสุขภาพที่ 2,Surgery,107.0,3518359,3.041190509552891
1980,2023,เขตสุขภาพที่ 3,Anesthesiology,37.0,2887231,1.2815046665819259
1981,2023,เขตสุขภาพที่ 3,Emergency Medicine,29.0,2887231,1.004422576510158
1982,2023,เขตสุขภาพที่ 3,Family Medicine,98.0,2887231,3.394255603379155
1983,2023,เขตสุขภาพที่ 3,General Practitioner,240.0,2887231,8.312462702153033
1984,2023,เขตสุขภาพที่ 3,Gynecology,45.0,2887231,1.5585867566536935
1985,2023,เขตสุขภาพที่ 3,Internal Medicine,147.0,2887231,5.091383405068732
1986,2023,เขตสุขภาพที่ 3,Neurosurgery,9.0,2887231,0.3117173513307387
1987,2023,เขตสุขภาพที่ 3,Ophthalmology,23.0,2887231,0.7966110089563322
1988,2023,เขตสุขภาพที่ 3,Orthopedic,50.0,2887231,1.7317630629485483
1989,2023,เขตสุขภาพที่ 3,Otolaryngology,20.0,2887231,0.6927052251794193
1990,2023,เขตสุขภาพที่ 3,Pathology,10.0,2887231,0.3463526125897097
1991,2023,เขตสุขภาพที่ 3,Pediatrics,82.0,2887231,2.840091423235619
1992,2023,เขตสุขภาพที่ 3,Physician,1067.0,2887231,36.95582376332202
1993,2023,เขตสุขภาพที่ 3,Preventive Medicine,21.0,2887231,0.7273404864383903
1994,2023,เขตสุขภาพที่ 3,Psychiatry,27.0,2887231,0.9351520539922161
1995,2023,เขตสุขภาพที่ 3,Radiology,34.0,2887231,1.1775988828050128
1996,2023,เขตสุขภาพที่ 3,Rehabilitation Medicine,12.0,2887231,0.4156231351076516
1997,2023,เขตสุขภาพที่ 3,Surgery,77.0,2887231,2.6669151169407646
1998,2023,เขตสุขภาพที่ 4,Anesthesiology,100.0,5450202,1.8347943800982054
1999,2023,เขตสุขภาพที่ 4,Emergency Medicine,108.0,5450202,1.981577930506062
2000,2023,เขตสุขภาพที่ 4,Family Medicine,136.0,5450202,2.4953203569335596
2001,2023,เขตสุขภาพที่ 4,General Practitioner,379.0,5450202,6.953870700572199
2002,2023,เขตสุขภาพที่ 4,Gynecology,166.0,5450202,3.045758670963021
2003,2023,เขตสุขภาพที่ 4,Internal Medicine,493.0,5450202,9.045536293884153
2004,2023,เขตสุขภาพที่ 4,Neurosurgery,31.0,5450202,0.5687862578304437
2005,2023,เขตสุขภาพที่ 4,Ophthalmology,92.0,5450202,1.688010829690349
2006,2023,เขตสุขภาพที่ 4,Orthopedic,148.0,5450202,2.715495682545344
2007,2023,เขตสุขภาพที่ 4,Otolaryngology,77.0,5450202,1.4127916726756182
2008,2023,เขตสุขภาพที่ 4,Pathology,35.0,5450202,0.6421780330343719
2009,2023,เขตสุขภาพที่ 4,Pediatrics,212.0,5450202,3.8897640858081957
2010,2023,เขตสุขภาพที่ 4,Physician,2682.0,5450202,49.209185274233874
2011,2023,เขตสุขภาพที่ 4,Preventive Medicine,51.0,5450202,0.9357451338500848
2012,2023,เขตสุขภาพที่ 4,Psychiatry,87.0,5450202,1.5962711106854388
2013,2023,เขตสุขภาพที่ 4,Radiology,112.0,5450202,2.0549697057099903
2014,2023,เขตสุขภาพที่ 4,Rehabilitation Medicine,50.0,5450202,0.9173971900491027
2015,2023,เขตสุขภาพที่ 4,Surgery,225.0,5450202,4.128287355220962
2016,2023,เขตสุขภาพที่ 5,Anesthesiology,88.0,5325610,1.652392871426935
2017,2023,เขตสุขภาพที่ 5,Emergency Medicine,57.0,5325610,1.0702999280833556
2018,2023,เขตสุขภาพที่ 5,Family Medicine,80.0,5325610,1.50217533766085
2019,2023,เขตสุขภาพที่ 5,General Practitioner,568.0,5325610,10.665444897392035
2020,2023,เขตสุขภาพที่ 5,Gynecology,138.0,5325610,2.5912524574649662
2021,2023,เขตสุขภาพที่ 5,Internal Medicine,364.0,5325610,6.834897786356867
2022,2023,เขตสุขภาพที่ 5,Neurosurgery,29.0,5325610,0.5445385599020581
2023,2023,เขตสุขภาพที่ 5,Ophthalmology,120.0,5325610,2.253263006491275
2024,2023,เขตสุขภาพที่ 5,Orthopedic,151.0,5325610,2.8353559498348546
2025,2023,เขตสุขภาพที่ 5,Otolaryngology,57.0,5325610,1.0702999280833556
2026,2023,เขตสุขภาพที่ 5,Pathology,19.0,5325610,0.35676664269445185
2027,2023,เขตสุขภาพที่ 5,Pediatrics,174.0,5325610,3.267231359412349
2028,2023,เขตสุขภาพที่ 5,Physician,2394.0,5325610,44.95259697950094
2029,2023,เขตสุขภาพที่ 5,Preventive Medicine,27.0,5325610,0.5069841764605368
2030,2023,เขตสุขภาพที่ 5,Psychiatry,44.0,5325610,0.8261964357134675
2031,2023,เขตสุขภาพที่ 5,Radiology,96.0,5325610,1.80261040519302
2032,2023,เขตสุขภาพที่ 5,Rehabilitation Medicine,36.0,5325610,0.6759789019473825
2033,2023,เขตสุขภาพที่ 5,Surgery,205.0,5325610,3.849324302755928
2034,2023,เขตสุขภาพที่ 6,Anesthesiology,97.0,6318721,1.535120794224021
2035,2023,เขตสุขภาพที่ 6,Emergency Medicine,77.0,6318721,1.2186010428376248
2036,2023,เขตสุขภาพที่ 6,Family Medicine,147.0,6318721,2.3264201726900113
2037,2023,เขตสุขภาพที่ 6,General Practitioner,356.0,6318721,5.634051574677851
